snapshot_time,trip_id,stop_id,delay_sec
20260803_142653,4174330,3833,0.0
20260803_142653,4173367,1307,0.0
20260803_142653,4173367,1308,28.0
20260803_142653,4173367,1250,25.0
20260803_142653,4173367,1251,15.0
20260803_142653,4173367,1252,0.0
20260803_142653,4173367,1278,0.0
20260803_142653,4173367,1456,6.0
20260803_142653,4173367,1457,-15.0
20260803_142653,4173367,6023,0.0
20260803_142653,4173367,1459,-6.0
20260803_142653,4173367,1486,17.0
20260803_142653,4173367,1426,-1.0
20260803_142653,4173367,1427,9.0
20260803_142653,4173367,6020,0.0
20260803_142653,4173367,4158,-23.0
20260803_142653,4173367,6021,7.0
20260803_142653,4173367,3539,-18.0
20260803_142653,4173367,1460,13.0
20260803_142653,4173367,1461,-25.0
20260803_142653,4173367,1462,16.0
20260803_142653,4173367,6022,12.0
20260803_142653,4173367,1464,15.0
20260803_142653,4173367,1465,-16.0
20260803_142653,4173367,1466,17.0
20260803_142653,4173367,1467,2.0
20260803_142653,4173367,1512,0.0
20260803_142653,4174611,3488,0.0
20260803_142653,4174611,1567,-12.0
20260803_142653,4174611,1569,0.0
20260803_142653,4174611,1573,-7.0
20260803_142653,4174611,1574,-15.0
20260803_142653,4174611,4223,-7.0
20260803_142653,4174611,4104,-27.0
20260803_142653,4174611,1585,-24.0
20260803_142653,4174611,1587,3.0
20260803_142653,4174611,1589,22.0
20260803_142653,4174611,1591,0.0
20260803_142653,4174611,1597,0.0
20260803_142653,4174611,1600,0.0
20260803_142653,4174611,1603,-20.0
20260803_142653,4174611,3536,8.0
20260803_142653,4174611,1521,0.0
20260803_142653,4174611,3863,3.0
20260803_142653,4174611,3864,8.0
20260803_142653,4174611,2249,24.0
20260803_142653,4174611,2290,17.0
20260803_142653,4174611,2250,0.0
20260803_142653,4174612,1573,49.0
20260803_142653,4174612,1574,41.0
20260803_142653,4174612,4223,49.0
20260803_142653,4174612,4104,-27.0
20260803_142653,4174612,1585,-24.0
20260803_142653,4174612,1587,3.0
20260803_142653,4174612,1589,22.0
20260803_142653,4174612,1591,0.0
20260803_142653,4174612,1597,0.0
20260803_142653,4174612,1600,0.0
20260803_142653,4174612,1603,-20.0
20260803_142653,4174612,3536,8.0
20260803_142653,4174612,1521,0.0
20260803_142653,4174612,3863,3.0
20260803_142653,4174612,3864,8.0
20260803_142653,4174612,2249,24.0
20260803_142653,4174612,2290,17.0
20260803_142653,4174612,2250,0.0
20260803_142653,4174613,3864,63.0
20260803_142653,4174613,2249,98.0
20260803_142653,4174613,2290,91.0
20260803_142653,4174613,2250,74.0
20260803_142653,4173404,1572,0.0
20260803_142653,4173404,1288,11.0
20260803_142653,4173404,1287,12.0
20260803_142653,4173404,1036,13.0
20260803_142653,4173404,3849,-2.0
20260803_142653,4173404,1021,20.0
20260803_142653,4173404,4103,9.0
20260803_142653,4173404,4101,-30.0
20260803_142653,4173404,1296,0.0
20260803_142653,4173404,1308,-9.0
20260803_142653,4173404,1309,0.0
20260803_142653,4173404,1310,-24.0
20260803_142653,4173404,3857,19.0
20260803_142653,4173404,5159,-7.0
20260803_142653,4173404,2106,16.0
20260803_142653,4173404,1484,0.0
20260803_142653,4173404,1485,-29.0
20260803_142653,4173404,1487,-20.0
20260803_142653,4173404,1488,7.0
20260803_142653,4173404,1490,0.0
20260803_142653,4173404,1357,14.0
20260803_142653,4173404,1279,-21.0
20260803_142653,4173404,1358,15.0
20260803_142653,4173404,1065,0.0
20260803_142653,4174170,4001,0.0
20260803_142653,4174170,3903,-24.0
20260803_142653,4174170,3905,-8.0
20260803_142653,4174170,1983,9.0
20260803_142653,4174170,1994,0.0
20260803_142653,4174170,1997,-19.0
20260803_142653,4174170,4053,-9.0
20260803_142653,4174170,2778,-17.0
20260803_142653,4174170,1090,0.0
20260803_142653,4174170,3943,27.0
20260803_142653,4174170,3620,0.0
20260803_142653,4174170,2785,28.0
20260803_142653,4174170,2787,-26.0
20260803_142653,4174170,2788,-26.0
20260803_142653,4174170,4052,-29.0
20260803_142653,4174170,4055,0.0
20260803_142653,4174170,3665,-28.0
20260803_142653,4174170,4047,-20.0
20260803_142653,4174170,2035,0.0
20260803_142653,4174170,3750,7.0
20260803_142653,4174170,3752,-26.0
20260803_142653,4174170,3842,0.0
20260803_142653,4174170,3755,-20.0
20260803_142653,4174170,3756,-20.0
20260803_142653,4174170,4043,0.0
20260803_142653,4174170,3799,0.0
20260803_142653,4173074,1517,0.0
20260803_142653,4173074,1523,-11.0
20260803_142653,4173074,4193,20.0
20260803_142653,4173074,4195,12.0
20260803_142653,4173074,4213,22.0
20260803_142653,4173074,4214,-11.0
20260803_142653,4173074,4196,0.0
20260803_142653,4173074,4197,-25.0
20260803_142653,4173074,4198,-2.0
20260803_142653,4173074,4199,-10.0
20260803_142653,4173074,2287,13.0
20260803_142653,4173074,2288,-8.0
20260803_142653,4173074,2289,18.0
20260803_142653,4173074,4111,16.0
20260803_142653,4173074,4112,0.0
20260803_142653,4173074,4113,-13.0
20260803_142653,4173074,4114,-29.0
20260803_142653,4173074,4115,-23.0
20260803_142653,4173074,4116,1.0
20260803_142653,4173074,4117,-2.0
20260803_142653,4173074,4118,-29.0
20260803_142653,4173074,2976,0.0
20260803_142653,4173074,2176,-30.0
20260803_142653,4173074,2977,7.0
20260803_142653,4173074,2978,0.0
20260803_142653,4173074,2979,-17.0
20260803_142653,4173074,2360,-27.0
20260803_142653,4173074,4219,28.0
20260803_142653,4173074,1609,27.0
20260803_142653,4173074,1610,-16.0
20260803_142653,4173074,1611,23.0
20260803_142653,4173074,1612,0.0
20260803_142653,4173074,1613,-24.0
20260803_142653,4173074,1614,24.0
20260803_142653,4173074,1615,0.0
20260803_142653,4173074,1616,22.0
20260803_142653,4173074,1617,-14.0
20260803_142653,4173074,1618,8.0
20260803_142653,4173074,1619,-21.0
20260803_142653,4173074,1620,13.0
20260803_142653,4173074,1621,29.0
20260803_142653,4173074,1444,0.0
20260803_142653,4173074,3835,-26.0
20260803_142653,4173074,2327,-22.0
20260803_142653,4173074,3877,8.0
20260803_142653,4173074,1054,3.0
20260803_142653,4173074,1454,-7.0
20260803_142653,4173074,1065,0.0
20260803_142653,4173075,4112,54.0
20260803_142653,4173075,4113,27.0
20260803_142653,4173075,4114,11.0
20260803_142653,4173075,4115,28.0
20260803_142653,4173075,4116,39.0
20260803_142653,4173075,4117,36.0
20260803_142653,4173075,4118,9.0
20260803_142653,4173075,2976,38.0
20260803_142653,4173075,2176,8.0
20260803_142653,4173075,2977,45.0
20260803_142653,4173075,2978,38.0
20260803_142653,4173075,2979,23.0
20260803_142653,4173075,2360,13.0
20260803_142653,4173075,4219,168.0
20260803_142653,4173075,1609,167.0
20260803_142653,4173075,1610,124.0
20260803_142653,4173075,1611,163.0
20260803_142653,4173075,1612,140.0
20260803_142653,4173075,1613,116.0
20260803_142653,4173075,1614,164.0
20260803_142653,4173075,1615,140.0
20260803_142653,4173075,1616,162.0
20260803_142653,4173075,1617,126.0
20260803_142653,4173075,1618,148.0
20260803_142653,4173075,1619,119.0
20260803_142653,4173075,1620,153.0
20260803_142653,4173075,1621,169.0
20260803_142653,4173075,1444,140.0
20260803_142653,4173075,3835,114.0
20260803_142653,4173075,2327,118.0
20260803_142653,4173075,3877,148.0
20260803_142653,4173075,1054,143.0
20260803_142653,4173075,1454,133.0
20260803_142653,4173075,1065,140.0
20260803_142653,4173230,3388,14.0
20260803_142653,4173230,3888,117.0
20260803_142653,4173230,3525,-11.0
20260803_142653,4173230,3562,6.0
20260803_142653,4173230,1630,0.0
20260803_142653,4173230,1631,-16.0
20260803_142653,4173230,1632,28.0
20260803_142653,4173230,1633,14.0
20260803_142653,4173230,4104,25.0
20260803_142653,4173230,3003,-27.0
20260803_142653,4173230,1584,17.0
20260803_142653,4173230,1585,29.0
20260803_142653,4173230,1586,7.0
20260803_142653,4173230,1587,-4.0
20260803_142653,4173230,1588,-20.0
20260803_142653,4173230,1589,16.0
20260803_142653,4173230,1443,14.0
20260803_142653,4173230,1444,0.0
20260803_142653,4173230,3835,-26.0
20260803_142653,4173230,2327,-23.0
20260803_142653,4173230,3877,7.0
20260803_142653,4173230,1054,2.0
20260803_142653,4173230,3851,-19.0
20260803_142653,4173230,3806,-18.0
20260803_142653,4173230,1063,0.0
20260803_142653,4173231,1732,0.0
20260803_142653,4173231,1734,-25.0
20260803_142653,4173231,1728,3.0
20260803_142653,4173231,3388,15.0
20260803_142653,4173231,3888,0.0
20260803_142653,4173231,3525,-11.0
20260803_142653,4173231,3562,6.0
20260803_142653,4173231,1630,0.0
20260803_142653,4173231,1631,-16.0
20260803_142653,4173231,1632,28.0
20260803_142653,4173231,1633,14.0
20260803_142653,4173231,4104,25.0
20260803_142653,4173231,3003,-27.0
20260803_142653,4173231,1584,17.0
20260803_142653,4173231,1585,29.0
20260803_142653,4173231,1586,7.0
20260803_142653,4173231,1587,-4.0
20260803_142653,4173231,1588,-20.0
20260803_142653,4173231,1589,16.0
20260803_142653,4173231,1443,14.0
20260803_142653,4173231,1444,0.0
20260803_142653,4173231,3835,-26.0
20260803_142653,4173231,2327,-23.0
20260803_142653,4173231,3877,7.0
20260803_142653,4173231,1054,2.0
20260803_142653,4173231,3851,-19.0
20260803_142653,4173231,3806,-18.0
20260803_142653,4173231,1063,0.0
20260803_142653,4173352,4158,4.0
20260803_142653,4173352,6021,-1.0
20260803_142653,4173352,3539,-11.0
20260803_142653,4173352,1460,20.0
20260803_142653,4173352,1461,-18.0
20260803_142653,4173352,1462,16.0
20260803_142653,4173352,6022,12.0
20260803_142653,4173352,1464,15.0
20260803_142653,4173352,1465,-16.0
20260803_142653,4173352,1466,17.0
20260803_142653,4173352,1467,2.0
20260803_142653,4173352,1512,0.0
20260803_142653,4173078,1392,18.0
20260803_142653,4173078,1051,-23.0
20260803_142653,4173078,3878,19.0
20260803_142653,4173078,2313,-1.0
20260803_142653,4173078,1445,6.0
20260803_142653,4173078,1401,-21.0
20260803_142653,4173078,1591,0.0
20260803_142653,4173078,1592,20.0
20260803_142653,4173078,1593,-19.0
20260803_142653,4173078,1594,13.0
20260803_142653,4173078,1595,-13.0
20260803_142653,4173078,3609,5.0
20260803_142653,4173078,1596,-22.0
20260803_142653,4173078,1597,0.0
20260803_142653,4173078,2899,-14.0
20260803_142653,4173078,2900,-11.0
20260803_142653,4173078,1600,0.0
20260803_142653,4173078,1601,-12.0
20260803_142653,4173078,1602,-10.0
20260803_142653,4173078,4164,-24.0
20260803_142653,4173078,2482,23.0
20260803_142653,4173078,2483,5.0
20260803_142653,4173078,2484,-21.0
20260803_142653,4173078,2485,19.0
20260803_142653,4173078,2486,0.0
20260803_142653,4173078,4200,-20.0
20260803_142653,4173078,4201,8.0
20260803_142653,4173078,4202,-18.0
20260803_142653,4173078,2489,8.0
20260803_142653,4173078,2490,-30.0
20260803_142653,4173078,4203,-23.0
20260803_142653,4173078,4204,13.0
20260803_142653,4173078,4205,0.0
20260803_142653,4173078,2229,-6.0
20260803_142653,4173078,2230,6.0
20260803_142653,4173078,2231,-26.0
20260803_142653,4173078,4159,11.0
20260803_142653,4173078,4160,-15.0
20260803_142653,4173078,2280,-14.0
20260803_142653,4173078,4206,5.0
20260803_142653,4173078,4207,0.0
20260803_142653,4173078,4215,-8.0
20260803_142653,4173078,4216,14.0
20260803_142653,4173078,4217,-30.0
20260803_142653,4173078,4218,-10.0
20260803_142653,4173078,2159,10.0
20260803_142653,4173078,1517,0.0
20260803_142653,4173232,1732,0.0
20260803_142653,4173232,1734,-25.0
20260803_142653,4173232,1728,3.0
20260803_142653,4173232,3388,15.0
20260803_142653,4173232,3888,0.0
20260803_142653,4173232,3525,-11.0
20260803_142653,4173232,3562,6.0
20260803_142653,4173232,1630,0.0
20260803_142653,4173232,1631,-16.0
20260803_142653,4173232,1632,28.0
20260803_142653,4173232,1633,14.0
20260803_142653,4173232,4104,25.0
20260803_142653,4173232,3003,-27.0
20260803_142653,4173232,1584,17.0
20260803_142653,4173232,1585,29.0
20260803_142653,4173232,1586,7.0
20260803_142653,4173232,1587,-4.0
20260803_142653,4173232,1588,-20.0
20260803_142653,4173232,1589,16.0
20260803_142653,4173232,1443,14.0
20260803_142653,4173232,1444,0.0
20260803_142653,4173232,3835,-26.0
20260803_142653,4173232,2327,-23.0
20260803_142653,4173232,3877,7.0
20260803_142653,4173232,1054,2.0
20260803_142653,4173232,3851,-19.0
20260803_142653,4173232,3806,-18.0
20260803_142653,4173232,1063,0.0
20260803_142653,4174168,4053,-9.0
20260803_142653,4174168,2778,-17.0
20260803_142653,4174168,1090,0.0
20260803_142653,4174168,3943,27.0
20260803_142653,4174168,3620,0.0
20260803_142653,4174168,2785,28.0
20260803_142653,4174168,2787,-26.0
20260803_142653,4174168,2788,-26.0
20260803_142653,4174168,4052,-29.0
20260803_142653,4174168,4055,0.0
20260803_142653,4174168,3665,-28.0
20260803_142653,4174168,4047,-20.0
20260803_142653,4174168,2035,0.0
20260803_142653,4174168,3750,7.0
20260803_142653,4174168,3752,-26.0
20260803_142653,4174168,3842,0.0
20260803_142653,4174168,3755,-20.0
20260803_142653,4174168,3756,-20.0
20260803_142653,4174168,4043,0.0
20260803_142653,4174168,3799,0.0
20260803_142653,4174201,2052,-107.0
20260803_142653,4174201,3641,-165.0
20260803_142653,4174201,1732,0.0
20260803_142653,4174169,4001,0.0
20260803_142653,4174169,3903,-24.0
20260803_142653,4174169,3905,-8.0
20260803_142653,4174169,1983,9.0
20260803_142653,4174169,1994,0.0
20260803_142653,4174169,1997,-19.0
20260803_142653,4174169,4053,-9.0
20260803_142653,4174169,2778,-17.0
20260803_142653,4174169,1090,0.0
20260803_142653,4174169,3943,27.0
20260803_142653,4174169,3620,0.0
20260803_142653,4174169,2785,28.0
20260803_142653,4174169,2787,-26.0
20260803_142653,4174169,2788,-26.0
20260803_142653,4174169,4052,-29.0
20260803_142653,4174169,4055,0.0
20260803_142653,4174169,3665,-28.0
20260803_142653,4174169,4047,-20.0
20260803_142653,4174169,2035,0.0
20260803_142653,4174169,3750,7.0
20260803_142653,4174169,3752,-26.0
20260803_142653,4174169,3842,0.0
20260803_142653,4174169,3755,-20.0
20260803_142653,4174169,3756,-20.0
20260803_142653,4174169,4043,0.0
20260803_142653,4174169,3799,0.0
20260803_142653,4174202,3167,5.0
20260803_142653,4174202,3169,52.0
20260803_142653,4174202,3170,21.0
20260803_142653,4174202,3892,30.0
20260803_142653,4174202,2981,7.0
20260803_142653,4174202,2983,-5.0
20260803_142653,4174202,2985,0.0
20260803_142653,4174202,3894,-8.0
20260803_142653,4174202,2065,12.0
20260803_142653,4174202,3004,26.0
20260803_142653,4174202,2881,-22.0
20260803_142653,4174202,1973,0.0
20260803_142653,4174202,1028,17.0
20260803_142653,4174202,2024,-17.0
20260803_142653,4174202,1458,0.0
20260803_142653,4174202,1857,-12.0
20260803_142653,4174202,1860,8.0
20260803_142653,4174202,1703,19.0
20260803_142653,4174202,1859,24.0
20260803_142653,4174202,2052,0.0
20260803_142653,4174202,3641,15.0
20260803_142653,4174202,1732,0.0
20260803_142653,4174203,2505,14.0
20260803_142653,4174203,2508,-12.0
20260803_142653,4174203,4072,0.0
20260803_142653,4174203,2512,12.0
20260803_142653,4174203,3889,-22.0
20260803_142653,4174203,1260,0.0
20260803_142653,4174203,2531,-29.0
20260803_142653,4174203,1099,24.0
20260803_142653,4174203,3445,-23.0
20260803_142653,4174203,3162,-28.0
20260803_142653,4174203,3590,0.0
20260803_142653,4174203,3165,6.0
20260803_142653,4174203,3167,-25.0
20260803_142653,4174203,3169,22.0
20260803_142653,4174203,3170,-13.0
20260803_142653,4174203,3892,0.0
20260803_142653,4174203,2981,7.0
20260803_142653,4174203,2983,-5.0
20260803_142653,4174203,2985,0.0
20260803_142653,4174203,3894,-8.0
20260803_142653,4174203,2065,12.0
20260803_142653,4174203,3004,26.0
20260803_142653,4174203,2881,-22.0
20260803_142653,4174203,1973,0.0
20260803_142653,4174203,1028,17.0
20260803_142653,4174203,2024,-17.0
20260803_142653,4174203,1458,0.0
20260803_142653,4174203,1857,-12.0
20260803_142653,4174203,1860,8.0
20260803_142653,4174203,1703,19.0
20260803_142653,4174203,1859,24.0
20260803_142653,4174203,2052,0.0
20260803_142653,4174203,3641,15.0
20260803_142653,4174203,1732,0.0
20260803_142653,4173632,1128,0.0
20260803_142653,4173632,2810,-20.0
20260803_142653,4173632,1131,-26.0
20260803_142653,4173632,1132,21.0
20260803_142653,4173632,1256,0.0
20260803_142653,4173632,1135,-13.0
20260803_142653,4173632,1136,-28.0
20260803_142653,4173632,1137,19.0
20260803_142653,4173632,1138,-6.0
20260803_142653,4173632,1139,-30.0
20260803_142653,4173632,1140,4.0
20260803_142653,4173632,1141,-14.0
20260803_142653,4173632,1142,22.0
20260803_142653,4173632,1143,0.0
20260803_142653,4173632,1144,-4.0
20260803_142653,4173632,1145,29.0
20260803_142653,4173632,1146,27.0
20260803_142653,4173632,1147,-25.0
20260803_142653,4173632,1148,27.0
20260803_142653,4173632,1149,0.0
20260803_142653,4173632,1150,-20.0
20260803_142653,4173632,1152,16.0
20260803_142653,4173632,3627,-1.0
20260803_142653,4173632,3868,-5.0
20260803_142653,4173632,3869,0.0
20260803_142653,4173632,3629,2.0
20260803_142653,4173632,3870,25.0
20260803_142653,4173632,3872,-7.0
20260803_142653,4173632,2520,27.0
20260803_142653,4173632,3889,14.0
20260803_142653,4173632,1262,0.0
20260803_142653,4174204,1127,0.0
20260803_142653,4174204,2505,14.0
20260803_142653,4174204,2508,-12.0
20260803_142653,4174204,4072,0.0
20260803_142653,4174204,2512,12.0
20260803_142653,4174204,3889,-22.0
20260803_142653,4174204,1260,0.0
20260803_142653,4174204,2531,-29.0
20260803_142653,4174204,1099,24.0
20260803_142653,4174204,3445,-23.0
20260803_142653,4174204,3162,-28.0
20260803_142653,4174204,3590,0.0
20260803_142653,4174204,3165,6.0
20260803_142653,4174204,3167,-25.0
20260803_142653,4174204,3169,22.0
20260803_142653,4174204,3170,-13.0
20260803_142653,4174204,3892,0.0
20260803_142653,4174204,2981,7.0
20260803_142653,4174204,2983,-5.0
20260803_142653,4174204,2985,0.0
20260803_142653,4174204,3894,-8.0
20260803_142653,4174204,2065,12.0
20260803_142653,4174204,3004,26.0
20260803_142653,4174204,2881,-22.0
20260803_142653,4174204,1973,0.0
20260803_142653,4174204,1028,17.0
20260803_142653,4174204,2024,-17.0
20260803_142653,4174204,1458,0.0
20260803_142653,4174204,1857,-12.0
20260803_142653,4174204,1860,8.0
20260803_142653,4174204,1703,19.0
20260803_142653,4174204,1859,24.0
20260803_142653,4174204,2052,0.0
20260803_142653,4174204,3641,15.0
20260803_142653,4174204,1732,0.0
20260803_142653,4173358,4194,-65.0
20260803_142653,4173358,6104,-47.0
20260803_142653,4173358,1477,1.0
20260803_142653,4173358,1478,-4.0
20260803_142653,4173358,1479,-10.0
20260803_142653,4173358,1480,23.0
20260803_142653,4173358,1409,-5.0
20260803_142653,4173358,6105,0.0
20260803_142653,4173358,1482,19.0
20260803_142653,4173358,1483,17.0
20260803_142653,4173358,1278,0.0
20260803_142653,4173358,3511,0.0
20260803_142653,4173358,1236,8.0
20260803_142653,4173358,3540,-27.0
20260803_142653,4173358,1300,-15.0
20260803_142653,4173358,1301,0.0
20260803_142653,4173358,1302,5.0
20260803_142653,4173358,1303,-28.0
20260803_142653,4173358,1304,-3.0
20260803_142653,4173358,1305,-11.0
20260803_142653,4173358,1306,0.0
20260803_142653,4173358,1246,-5.0
20260803_142653,4173358,3852,-30.0
20260803_142653,4173358,3853,-6.0
20260803_142653,4173358,3854,25.0
20260803_142653,4173358,3855,26.0
20260803_142653,4173358,3856,-16.0
20260803_142653,4173358,3541,19.0
20260803_142653,4173358,1307,0.0
20260803_142653,4173479,6024,0.0
20260803_142653,4173117,1410,18.0
20260803_142653,4173117,1411,95.0
20260803_142653,4173117,1412,79.0
20260803_142653,4173117,1413,108.0
20260803_142653,4173117,1414,82.0
20260803_142653,4173117,1416,91.0
20260803_142653,4173117,3522,133.0
20260803_142653,4173117,1289,123.0
20260803_142653,4173117,1290,99.0
20260803_142653,4173117,1417,93.0
20260803_142653,4173117,1418,132.0
20260803_142653,4173117,1419,116.0
20260803_142653,4173117,1420,108.0
20260803_142653,4173117,1421,86.0
20260803_142653,4173117,1422,123.0
20260803_142653,4173117,1423,104.0
20260803_142653,4173117,1424,95.0
20260803_142653,4173117,1425,85.0
20260803_142653,4173117,1426,118.0
20260803_142653,4173117,1427,123.0
20260803_142653,4173117,1066,108.0
20260803_142653,4173359,1512,0.0
20260803_142653,4173359,5116,10.0
20260803_142653,4173359,1470,8.0
20260803_142653,4173359,1471,-15.0
20260803_142653,4173359,1472,-2.0
20260803_142653,4173359,6102,22.0
20260803_142653,4173359,1475,-17.0
20260803_142653,4173359,3527,-12.0
20260803_142653,4173359,1476,12.0
20260803_142653,4173359,1384,-9.0
20260803_142653,4173359,6103,-5.0
20260803_142653,4173359,4194,13.0
20260803_142653,4173359,6104,0.0
20260803_142653,4173359,1477,1.0
20260803_142653,4173359,1478,-4.0
20260803_142653,4173359,1479,-10.0
20260803_142653,4173359,1480,23.0
20260803_142653,4173359,1409,-5.0
20260803_142653,4173359,6105,0.0
20260803_142653,4173359,1482,19.0
20260803_142653,4173359,1483,17.0
20260803_142653,4173359,1278,0.0
20260803_142653,4173359,3511,0.0
20260803_142653,4173359,1236,8.0
20260803_142653,4173359,3540,-27.0
20260803_142653,4173359,1300,-15.0
20260803_142653,4173359,1301,0.0
20260803_142653,4173359,1302,5.0
20260803_142653,4173359,1303,-28.0
20260803_142653,4173359,1304,-3.0
20260803_142653,4173359,1305,-11.0
20260803_142653,4173359,1306,0.0
20260803_142653,4173359,1246,-5.0
20260803_142653,4173359,3852,-30.0
20260803_142653,4173359,3853,-6.0
20260803_142653,4173359,3854,25.0
20260803_142653,4173359,3855,26.0
20260803_142653,4173359,3856,-16.0
20260803_142653,4173359,3541,19.0
20260803_142653,4173359,1307,0.0
20260803_142653,4173755,3581,107.0
20260803_142653,4173755,2535,102.0
20260803_142653,4173755,1957,105.0
20260803_142653,4173755,4048,137.0
20260803_142653,4173755,1959,92.0
20260803_142653,4173755,2536,99.0
20260803_142653,4173755,2538,113.0
20260803_142653,4173755,2540,113.0
20260803_142653,4173755,2542,112.0
20260803_142653,4173755,2543,101.0
20260803_142653,4173755,2544,138.0
20260803_142653,4173755,1901,113.0
20260803_142653,4173755,1899,136.0
20260803_142653,4173755,1088,135.0
20260803_142653,4173755,1385,161.0
20260803_142653,4173755,2924,154.0
20260803_142653,4173755,2925,145.0
20260803_142653,4173755,5033,132.0
20260803_142653,4173755,2568,108.0
20260803_142653,4173755,2569,135.0
20260803_142653,4173755,2570,111.0
20260803_142653,4173755,2571,159.0
20260803_142653,4173755,2572,110.0
20260803_142653,4173755,3661,145.0
20260803_142653,4173755,2573,123.0
20260803_142653,4173755,2575,136.0
20260803_142653,4173755,2576,135.0
20260803_142653,4173755,2578,137.0
20260803_142653,4173755,2580,141.0
20260803_142653,4173755,2581,110.0
20260803_142653,4173755,2582,159.0
20260803_142653,4173755,2583,159.0
20260803_142653,4173755,3490,135.0
20260803_142653,4173118,1410,0.0
20260803_142653,4173118,1411,-13.0
20260803_142653,4173118,1412,-29.0
20260803_142653,4173118,1413,0.0
20260803_142653,4173118,1414,-26.0
20260803_142653,4173118,1416,-17.0
20260803_142653,4173118,3522,25.0
20260803_142653,4173118,1289,15.0
20260803_142653,4173118,1290,-9.0
20260803_142653,4173118,1417,-15.0
20260803_142653,4173118,1418,24.0
20260803_142653,4173118,1419,8.0
20260803_142653,4173118,1420,0.0
20260803_142653,4173118,1421,-22.0
20260803_142653,4173118,1422,15.0
20260803_142653,4173118,1423,-4.0
20260803_142653,4173118,1424,-13.0
20260803_142653,4173118,1425,-23.0
20260803_142653,4173118,1426,10.0
20260803_142653,4173118,1427,15.0
20260803_142653,4173118,1066,0.0
20260803_142653,4173756,1130,0.0
20260803_142653,4173756,2504,28.0
20260803_142653,4173756,2505,-18.0
20260803_142653,4173756,2507,-28.0
20260803_142653,4173756,2508,0.0
20260803_142653,4173756,2509,17.0
20260803_142653,4173756,2532,-9.0
20260803_142653,4173756,2533,0.0
20260803_142653,4173756,3581,-10.0
20260803_142653,4173756,2535,-29.0
20260803_142653,4173756,1957,11.0
20260803_142653,4173756,4048,0.0
20260803_142653,4173756,1959,-2.0
20260803_142653,4173756,2536,-17.0
20260803_142653,4173756,2538,0.0
20260803_142653,4173756,2540,0.0
20260803_142653,4173756,2542,-1.0
20260803_142653,4173756,2543,-12.0
20260803_142653,4173756,2544,25.0
20260803_142653,4173756,1901,0.0
20260803_142653,4173756,1899,1.0
20260803_142653,4173756,1088,0.0
20260803_142653,4173756,1385,26.0
20260803_142653,4173756,2924,19.0
20260803_142653,4173756,2925,10.0
20260803_142653,4173756,5033,-3.0
20260803_142653,4173756,2568,-27.0
20260803_142653,4173756,2569,0.0
20260803_142653,4173756,2570,-24.0
20260803_142653,4173756,2571,24.0
20260803_142653,4173756,2572,-25.0
20260803_142653,4173756,3661,10.0
20260803_142653,4173756,2573,-12.0
20260803_142653,4173756,2575,1.0
20260803_142653,4173756,2576,0.0
20260803_142653,4173756,2578,2.0
20260803_142653,4173756,2580,6.0
20260803_142653,4173756,2581,-25.0
20260803_142653,4173756,2582,24.0
20260803_142653,4173756,2583,24.0
20260803_142653,4173756,3490,0.0
20260803_142653,4173757,1130,0.0
20260803_142653,4173757,2504,28.0
20260803_142653,4173757,2505,-18.0
20260803_142653,4173757,2507,-28.0
20260803_142653,4173757,2508,0.0
20260803_142653,4173757,2509,17.0
20260803_142653,4173757,2532,-9.0
20260803_142653,4173757,2533,0.0
20260803_142653,4173757,3581,-10.0
20260803_142653,4173757,2535,-29.0
20260803_142653,4173757,1957,11.0
20260803_142653,4173757,4048,0.0
20260803_142653,4173757,1959,-2.0
20260803_142653,4173757,2536,-17.0
20260803_142653,4173757,2538,0.0
20260803_142653,4173757,2540,0.0
20260803_142653,4173757,2542,-1.0
20260803_142653,4173757,2543,-12.0
20260803_142653,4173757,2544,25.0
20260803_142653,4173757,1901,0.0
20260803_142653,4173757,1899,1.0
20260803_142653,4173757,1088,0.0
20260803_142653,4173757,1385,26.0
20260803_142653,4173757,2924,19.0
20260803_142653,4173757,2925,10.0
20260803_142653,4173757,5033,-3.0
20260803_142653,4173757,2568,-27.0
20260803_142653,4173757,2569,0.0
20260803_142653,4173757,2570,-24.0
20260803_142653,4173757,2571,24.0
20260803_142653,4173757,2572,-25.0
20260803_142653,4173757,3661,10.0
20260803_142653,4173757,2573,-12.0
20260803_142653,4173757,2575,1.0
20260803_142653,4173757,2576,0.0
20260803_142653,4173757,2578,2.0
20260803_142653,4173757,2580,6.0
20260803_142653,4173757,2581,-25.0
20260803_142653,4173757,2582,24.0
20260803_142653,4173757,2583,24.0
20260803_142653,4173757,3490,0.0
20260803_142653,4173999,1057,-15.0
20260803_142653,4173999,1690,12.0
20260803_142653,4173999,4097,21.0
20260803_142653,4173999,1940,-2.0
20260803_142653,4173999,2633,33.0
20260803_142653,4173999,2635,31.0
20260803_142653,4173999,1390,21.0
20260803_142653,4173999,1481,24.0
20260803_142653,4173999,1434,21.0
20260803_142653,4173999,2937,22.0
20260803_142653,4173999,3229,21.0
20260803_142653,4173999,4091,46.0
20260803_142653,4173999,4299,21.0
20260803_142653,4173999,4095,5.0
20260803_142653,4173999,1675,21.0
20260803_142653,4173507,6017,50.0
20260803_142653,4173507,6019,0.0
20260803_142653,4173507,6020,0.0
20260803_142653,4173507,6021,-9.0
20260803_142653,4173507,6022,-29.0
20260803_142653,4173507,6101,0.0
20260803_142653,4173508,6024,0.0
